Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
5,Germany,Mecklenburg-Vorpommern,2020-05-31,761,20,722,761,20,722,0.9750328515111695,0.026954177897574125,0.9730458221024259,742,
6,Germany,Mecklenburg-Vorpommern,2020-06-30,803,20,767,61,0,45,0.7377049180327869,0.0,1.0,45,0.02695417789757415
7,Germany,Mecklenburg-Vorpommern,2020-07-31,868,20,789,81,0,22,0.2716049382716049,0.0,1.0,22,0.0
8,Germany,Mecklenburg-Vorpommern,2020-08-31,1008,20,949,199,0,160,0.8040201005025126,0.0,1.0,160,0.0
9,Germany,Mecklenburg-Vorpommern,2020-09-30,1196,20,1065,227,0,116,0.5110132158590308,0.0,1.0,116,0.0
10,Germany,Mecklenburg-Vorpommern,2020-10-31,2876,23,1760,1791,3,695,0.3897264098269123,0.004297994269340974,0.995702005730659,698,-0.004297994269340966
11,Germany,Mecklenburg-Vorpommern,2020-11-21,5157,53,3694,3374,30,1934,0.5820983995257855,0.015274949083503055,0.984725050916497,1964,-0.010976954814162054
