Index,Region,Subregion,Stage,Confirmed,Deaths,Recovered,Stage_Confirmed,Stage_Deaths,Stage_Recovered,Stage_Treated%,Stage_Deaths%,Stage_Recovered%,Stage_Treated,Recovered_Change
3,Kuwait,,2020-03-06,58,0,0,58,0,0,0.0,,,0,
4,Kuwait,,2020-03-21,176,0,27,176,0,27,0.1534090909090909,0.0,1.0,27,
5,Kuwait,,2020-04-05,556,1,99,529,1,72,0.13799621928166353,0.0136986301369863,0.9863013698630136,73,-0.013698630136986356
6,Kuwait,,2020-04-20,1995,9,367,1895,8,268,0.14564643799472296,0.028985507246376812,0.9710144927536232,276,-0.015286877109390473
7,Kuwait,,2020-05-05,5804,40,2032,5428,31,1665,0.3124539425202653,0.018278301886792452,0.9817216981132075,1696,0.01070720535958436
8,Kuwait,,2020-05-20,17568,124,4885,15496,84,2853,0.18953278265358803,0.028600612870275793,0.9713993871297242,2937,-0.010322310983483352
9,Kuwait,,2020-06-04,29921,236,17223,24912,112,12338,0.49975915221579964,0.008995983935742972,0.991004016064257,12450,0.019604628934532853
10,Kuwait,,2020-06-19,38678,313,30190,21219,77,12967,0.6147320797398558,0.005903097209444956,0.9940969027905551,13044,0.0030928867262980386
11,Kuwait,,2020-07-04,49303,365,39943,18800,52,9753,0.5215425531914893,0.005303416624171341,0.9946965833758287,9805,0.0005996805852735987
12,Kuwait,,2020-07-19,59204,408,49687,18896,43,9744,0.5179403048264183,0.004393583324818637,0.9956064166751813,9787,0.0009098332993526803
13,Kuwait,,2020-08-03,68299,461,59739,18204,53,10052,0.5550977807075368,0.005244928253339931,0.9947550717466601,10105,-0.000851344928521236
14,Kuwait,,2020-08-18,77470,505,69243,17270,44,9504,0.5528662420382165,0.004608294930875576,0.9953917050691244,9548,0.0006366333224643306
15,Kuwait,,2020-09-02,86478,535,78209,16730,30,8966,0.5377166766288105,0.003334815473543797,0.9966651845264562,8996,0.0012734794573318053
16,Kuwait,,2020-09-17,97824,575,87911,19080,40,9702,0.510587002096436,0.0041059330732909054,0.9958940669267091,9742,-0.0007711175997471287
17,Kuwait,,2020-10-02,106087,615,97898,17601,40,9987,0.5696835407079143,0.003989229081480004,0.99601077091852,10027,0.00011670399181085145
18,Kuwait,,2020-10-17,115483,694,107108,16970,79,9210,0.5473777253977608,0.008504682958337818,0.9914953170416622,9289,-0.004515453876857811
19,Kuwait,,2020-11-01,126534,782,117558,18732,88,10450,0.5625667307281657,0.008350730688935281,0.9916492693110647,10538,0.00015395226940251305
20,Kuwait,,2020-11-16,137329,842,128414,18989,60,10856,0.5748591289694034,0.005496518871381458,0.9945034811286185,10916,0.0028542118175538533
21,Kuwait,,2020-12-01,142992,881,137625,13736,39,9211,0.6734129295282469,0.004216216216216216,0.9957837837837837,9250,0.0012803026551652108
22,Kuwait,,2020-12-16,146971,913,142909,8465,32,5284,0.6279976373301831,0.006019563581640331,0.9939804364183596,5316,-0.0018033473654240906
23,Kuwait,,2020-12-31,150584,934,146517,6762,21,3608,0.5366755397811298,0.005786718104160926,0.9942132818958391,3629,0.00023284547747948192
24,Kuwait,,2021-01-15,156964,947,150329,9513,13,3812,0.402081362346263,0.0033986928104575162,0.9966013071895424,3825,0.0023880252937032997
25,Kuwait,,2021-01-18,158244,948,151496,6968,1,1167,0.16762342135476463,0.0008561643835616438,0.9991438356164384,1168,0.0025425284268959514
