Index,Region,Subregion,Stage,Confirmed,Deaths,Recovered,Stage_Confirmed,Stage_Deaths,Stage_Recovered,Stage_Treated%,Stage_Deaths%,Stage_Recovered%,Stage_Treated,Recovered_Change
6,Ukraine,Chernihiv Oblast,2020-06-30,536,10,145,536,10,145,0.2891791044776119,0.06451612903225806,0.9354838709677419,155,
7,Ukraine,Chernihiv Oblast,2020-07-31,823,18,528,668,8,383,0.5853293413173652,0.020460358056265986,0.979539641943734,391,0.044055770975992115
8,Ukraine,Chernihiv Oblast,2020-08-31,1894,22,564,1348,4,36,0.02967359050445104,0.1,0.9,40,-0.07953964194373397
9,Ukraine,Chernihiv Oblast,2020-09-30,4127,67,963,3541,45,399,0.12538830838746118,0.10135135135135136,0.8986486486486487,444,-0.0013513513513513375
10,Ukraine,Chernihiv Oblast,2020-10-31,8763,88,1742,7733,21,779,0.1034527350316824,0.02625,0.97375,800,0.07510135135135132
11,Ukraine,Chernihiv Oblast,2020-11-30,18375,91,6115,16545,3,4373,0.2644907827138108,0.0006855575868372943,0.9993144424131627,4376,0.02556444241316269
12,Ukraine,Chernihiv Oblast,2020-12-05,20917,91,6665,14711,0,550,0.037386989327713956,0.0,1.0,550,0.0006855575868373043
