Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
5,Brazil,Alagoas,2020-05-31,10288,443,0,10288,443,0,0.04305987558320373,1.0,0.0,443,
6,Brazil,Alagoas,2020-06-30,35962,1052,27502,35519,609,27502,0.7914355696950928,0.021664117249475295,0.9783358827505247,28111,0.9783358827505247
7,Brazil,Alagoas,2020-07-31,59725,1567,51757,31171,515,24255,0.794648872349299,0.020791279773920066,0.97920872022608,24770,0.0008728374755552215
8,Brazil,Alagoas,2020-08-31,78804,1887,73053,25480,320,21296,0.8483516483516483,0.014803849000740192,0.9851961509992598,21616,0.005987430773179869
9,Brazil,Alagoas,2020-09-30,86879,2072,83608,11939,185,10555,0.8995728285451042,0.01722532588454376,0.9827746741154563,10740,-0.002421476883803564
10,Brazil,Alagoas,2020-10-31,90789,2238,87755,5109,166,4147,0.8441965159522411,0.03848829121261303,0.961511708787387,4313,-0.02126296532806926
11,Brazil,Alagoas,2020-11-23,93569,2321,90360,3576,83,2605,0.7516778523489933,0.030877976190476192,0.9691220238095238,2688,0.0076103150221368265
