Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
5,Brazil,Mato Grosso do Sul,2020-05-31,1489,20,0,1489,20,0,0.013431833445265278,1.0,0.0,20,
6,Brazil,Mato Grosso do Sul,2020-06-30,7965,76,4387,7945,56,4387,0.5592196349905602,0.012604096331307674,0.9873959036686923,4443,0.9873959036686923
7,Brazil,Mato Grosso do Sul,2020-07-31,24936,376,18490,20473,300,14103,0.7035119425584917,0.02082899395959175,0.9791710060404083,14403,-0.008224897628284045
8,Brazil,Mato Grosso do Sul,2020-08-31,48937,862,41066,30071,486,22576,0.7669182933723521,0.021073627612522766,0.9789263723874773,23062,-0.00024463365293103667
9,Brazil,Mato Grosso do Sul,2020-09-30,69706,1303,63288,27778,441,22222,0.8158614731082151,0.019459030137228082,0.980540969862772,22663,0.0016145974752946879
10,Brazil,Mato Grosso do Sul,2020-10-31,82344,1592,76819,17753,289,13531,0.778459978595167,0.020911722141823446,0.9790882778581765,13820,-0.0014526920045954128
11,Brazil,Mato Grosso do Sul,2020-11-21,91682,1718,83189,13271,126,6370,0.48948835807399593,0.01939655172413793,0.9806034482758621,6496,0.001515170417685563
