Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
6,Ukraine,Kharkiv Oblast,2020-06-30,2134,80,1086,2134,80,1086,0.5463917525773195,0.0686106346483705,0.9313893653516295,1166,
7,Ukraine,Kharkiv Oblast,2020-07-31,3711,127,2152,2545,47,1066,0.43732809430255404,0.042228212039532795,0.9577717879604672,1113,0.02638242260883772
8,Ukraine,Kharkiv Oblast,2020-08-31,9076,204,3261,6797,77,1109,0.17448874503457407,0.06492411467116357,0.9350758853288365,1186,-0.022695902631630793
9,Ukraine,Kharkiv Oblast,2020-09-30,18678,350,4347,15213,146,1086,0.08098336948662328,0.1185064935064935,0.8814935064935064,1232,-0.05358237883533001
10,Ukraine,Kharkiv Oblast,2020-10-31,36297,529,6710,31600,179,2363,0.08044303797468355,0.07041699449252557,0.9295830055074744,2542,0.04808949901396797
11,Ukraine,Kharkiv Oblast,2020-11-27,54028,736,28277,46789,207,21567,0.46536579110474685,0.00950675117112152,0.9904932488288785,21774,0.060910243321404045
