Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
6,Russia,Khabarovsk Krai,2020-06-30,4221,29,2161,4221,29,2161,0.5188343994314144,0.013242009132420091,0.9867579908675799,2190,
7,Russia,Khabarovsk Krai,2020-07-31,7540,59,4721,5350,30,2560,0.48411214953271026,0.011583011583011582,0.9884169884169884,2590,0.0016589975494085696
8,Russia,Khabarovsk Krai,2020-08-31,10101,90,7945,5321,31,3224,0.611727118962601,0.009523809523809525,0.9904761904761905,3255,0.00205920205920207
9,Russia,Khabarovsk Krai,2020-09-30,12079,103,9711,4044,13,1766,0.43991097922848665,0.007307476110174255,0.9926925238898258,1779,0.002216333413635252
10,Russia,Khabarovsk Krai,2020-10-31,16294,134,11373,6480,31,1662,0.2612654320987654,0.01831069108092144,0.9816893089190786,1693,-0.011003214970747188
11,Russia,Khabarovsk Krai,2020-11-21,21651,151,14511,10144,17,3138,0.3110212933753943,0.005388272583201268,0.9946117274167987,3155,0.012922418497720134
