Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
6,Russia,Orel Oblast,2020-06-30,4513,61,2823,4513,61,2823,0.6390427653445602,0.02115117891816921,0.9788488210818308,2884,
7,Russia,Orel Oblast,2020-07-31,5645,89,4313,2761,28,1490,0.549800796812749,0.01844532279314888,0.9815546772068511,1518,0.0027058561250202784
8,Russia,Orel Oblast,2020-08-31,7029,106,5581,2627,17,1268,0.48915112295393987,0.013229571984435798,0.9867704280155642,1285,0.005215750808713171
9,Russia,Orel Oblast,2020-09-30,8580,129,6994,2893,23,1413,0.4963705496024888,0.016016713091922007,0.983983286908078,1436,-0.002787141107486235
10,Russia,Orel Oblast,2020-10-31,11973,157,8990,4850,28,1996,0.417319587628866,0.01383399209486166,0.9861660079051383,2024,0.0021827209970602945
11,Russia,Orel Oblast,2020-11-24,15199,184,12112,6052,27,3122,0.520323859881031,0.008574150523975865,0.9914258494760241,3149,0.00525984157088577
