Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
5,Colombia,Choco,2020-05-31,219,7,24,219,7,24,0.1415525114155251,0.22580645161290322,0.7741935483870968,31,
6,Colombia,Choco,2020-06-30,1452,45,470,1421,38,446,0.3406052076002815,0.07851239669421488,0.9214876033057852,484,0.1472940549186884
7,Colombia,Choco,2020-07-31,3000,102,2146,2485,57,1676,0.6973843058350101,0.03289094056549336,0.9671090594345066,1733,0.04562145612872148
8,Colombia,Choco,2020-08-31,3722,136,3297,1474,34,1151,0.8039348710990502,0.02869198312236287,0.9713080168776371,1185,0.00419895744313048
9,Colombia,Choco,2020-09-30,3997,156,3767,564,20,470,0.8687943262411347,0.04081632653061224,0.9591836734693877,490,-0.012124343408249416
10,Colombia,Choco,2020-10-31,4192,163,3915,269,7,148,0.5762081784386617,0.04516129032258064,0.9548387096774194,155,-0.004344963791968359
11,Colombia,Choco,2020-11-23,4455,166,4196,377,3,281,0.753315649867374,0.01056338028169014,0.9894366197183099,284,0.03459791004089052
