Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
5,Colombia,Valle del Cauca,2020-05-31,3365,154,898,3365,154,898,0.312630014858841,0.14638783269961977,0.8536121673003803,1052,
6,Colombia,Valle del Cauca,2020-06-30,9628,406,4391,8576,252,3493,0.43668376865671643,0.06728971962616823,0.9327102803738317,3745,0.07909811307345149
7,Colombia,Valle del Cauca,2020-07-31,24660,963,13970,19863,557,9579,0.510295524341741,0.05495264404104183,0.9450473559589582,10136,0.012337075585126422
8,Colombia,Valle del Cauca,2020-08-31,46944,1756,36479,32011,793,22509,0.7279372715629002,0.034031413612565446,0.9659685863874345,23302,0.02092123042847638
9,Colombia,Valle del Cauca,2020-09-30,62702,2282,55791,24467,526,19312,0.8108063922834838,0.02651476963403569,0.9734852303659643,19838,0.007516643978529802
10,Colombia,Valle del Cauca,2020-10-31,83342,2799,74460,25269,517,18669,0.7592702520875381,0.026946731992077557,0.9730532680079225,19186,-0.0004319623580418819
11,Colombia,Valle del Cauca,2020-11-21,101112,3262,91457,23853,463,16997,0.7319833983146774,0.02651775486827033,0.9734822451317297,17460,0.0004289771238071838
