Index,Region,Subregion,Stage,Confirmed,Deaths,Recovered,Stage_Confirmed,Stage_Deaths,Stage_Recovered,Stage_Treated%,Stage_Deaths%,Stage_Recovered%,Stage_Treated,Recovered_Change
3,Antigua and Barbuda,,2020-03-31,7,0,0,7,0,0,0.0,,,0,
4,Antigua and Barbuda,,2020-04-30,24,3,11,24,3,11,0.5833333333333334,0.21428571428571427,0.7857142857142857,14,
5,Antigua and Barbuda,,2020-05-31,26,3,19,12,0,8,0.6666666666666666,0.0,1.0,8,0.2142857142857143
6,Antigua and Barbuda,,2020-06-30,69,3,22,47,0,3,0.06382978723404255,0.0,1.0,3,0.0
7,Antigua and Barbuda,,2020-07-31,91,3,67,66,0,45,0.6818181818181818,0.0,1.0,45,0.0
8,Antigua and Barbuda,,2020-08-31,94,3,91,24,0,24,1.0,0.0,1.0,24,0.0
9,Antigua and Barbuda,,2020-09-30,101,3,92,7,0,1,0.14285714285714285,0.0,1.0,1,0.0
10,Antigua and Barbuda,,2020-10-31,128,3,117,33,0,25,0.7575757575757576,0.0,1.0,25,0.0
11,Antigua and Barbuda,,2020-11-30,141,4,130,21,1,13,0.6666666666666666,0.07142857142857142,0.9285714285714286,14,-0.0714285714285714
12,Antigua and Barbuda,,2020-12-31,159,5,148,25,1,18,0.76,0.05263157894736842,0.9473684210526315,19,0.018796992481202923
13,Antigua and Barbuda,,2021-01-31,234,7,177,81,2,29,0.38271604938271603,0.06451612903225806,0.9354838709677419,31,-0.011884550084889645
14,Antigua and Barbuda,,2021-02-28,730,14,301,546,7,124,0.23992673992673993,0.05343511450381679,0.9465648854961832,131,0.011081014528441346
15,Antigua and Barbuda,,2021-03-31,1136,28,820,821,14,519,0.6492082825822169,0.02626641651031895,0.9737335834896811,533,0.02716869799349786
16,Antigua and Barbuda,,2021-04-30,1232,32,1014,384,4,194,0.515625,0.020202020202020204,0.9797979797979798,198,0.006064396308298692
17,Antigua and Barbuda,,2021-05-31,1260,42,1213,214,10,199,0.9766355140186916,0.04784688995215311,0.9521531100478469,209,-0.027644869750132917
18,Antigua and Barbuda,,2021-06-30,1263,42,1221,8,0,8,1.0,0.0,1.0,8,0.04784688995215314
19,Antigua and Barbuda,,2021-07-02,1264,42,1222,1,0,1,1.0,0.0,1.0,1,0.0
