Index,Region,Subregion,Stage,Confirmed,Deaths,Recovered,Stage_Confirmed,Stage_Deaths,Stage_Recovered,Stage_Treated%,Stage_Deaths%,Stage_Recovered%,Stage_Treated,Recovered_Change
3,Bosnia and Herzegovina,,2020-03-21,93,1,2,93,1,2,0.03225806451612903,0.3333333333333333,0.6666666666666666,3,
4,Bosnia and Herzegovina,,2020-04-10,901,36,129,898,35,127,0.18040089086859687,0.21604938271604937,0.7839506172839507,162,0.11728395061728403
5,Bosnia and Herzegovina,,2020-04-30,1757,69,727,1592,33,598,0.396356783919598,0.05229793977812995,0.9477020602218701,631,0.16375144293791943
6,Bosnia and Herzegovina,,2020-05-20,2338,136,1557,1542,67,830,0.5817120622568094,0.07469342251950947,0.9253065774804905,897,-0.02239548274137959
7,Bosnia and Herzegovina,,2020-06-09,2728,160,2049,1035,24,492,0.4985507246376812,0.046511627906976744,0.9534883720930233,516,0.028181794612532785
8,Bosnia and Herzegovina,,2020-06-29,4325,184,2366,2116,24,317,0.1611531190926276,0.07038123167155426,0.9296187683284457,341,-0.023869603764577585
9,Bosnia and Herzegovina,,2020-07-19,8340,249,3669,5790,65,1303,0.23626943005181347,0.04751461988304093,0.952485380116959,1368,0.022866611788513347
10,Bosnia and Herzegovina,,2020-08-08,13687,394,7373,9769,145,3704,0.394001433104719,0.03767212262925435,0.9623278773707457,3849,0.009842497253786608
11,Bosnia and Herzegovina,,2020-08-28,19214,591,12733,11447,197,5360,0.48545470428933346,0.035450782796472916,0.964549217203527,5557,0.0022213398327813882
12,Bosnia and Herzegovina,,2020-09-17,24605,747,17219,11281,156,4486,0.41148834323198297,0.03360620422231796,0.966393795777682,4642,0.001844578574154987
13,Bosnia and Herzegovina,,2020-10-07,29075,908,22614,11109,161,5395,0.5001350256548744,0.028977681785457163,0.9710223182145429,5556,0.004628522436860849
14,Bosnia and Herzegovina,,2020-10-27,43151,1125,26903,19629,217,4289,0.22955830658719242,0.04815801154016867,0.9518419884598314,4506,-0.01918032975471151
15,Bosnia and Herzegovina,,2020-11-16,72689,1973,36473,44661,848,9570,0.23326839972235283,0.08139758110961796,0.9186024188903821,10418,-0.03323956956944929
16,Bosnia and Herzegovina,,2020-12-06,94507,2952,58625,56061,979,22152,0.4126041276466706,0.04232415373308547,0.9576758462669145,23131,0.03907342737653241
17,Bosnia and Herzegovina,,2020-12-26,109330,3923,75124,47753,971,16499,0.3658408895776182,0.05558099599313108,0.944419004006869,17470,-0.013256842260045532
18,Bosnia and Herzegovina,,2021-01-15,117011,4411,84650,37964,488,9526,0.2637762090401433,0.048731775514280005,0.95126822448572,10014,0.006849220478851059
19,Bosnia and Herzegovina,,2021-02-04,122828,4745,96096,33767,334,11446,0.3488613143009447,0.02835314091680815,0.9716468590831918,11780,0.0203786345974718
20,Bosnia and Herzegovina,,2021-02-24,129753,5051,114361,28912,306,18265,0.6423284449363587,0.016477303322384364,0.9835226966776156,18571,0.011875837594423788
21,Bosnia and Herzegovina,,2021-03-16,146437,5637,122107,27025,586,7746,0.3083071230342276,0.07033125300048007,0.92966874699952,8332,-0.05385394967809565
22,Bosnia and Herzegovina,,2021-04-05,176413,6953,133262,48669,1316,11155,0.2562411391234667,0.10552481757677813,0.8944751824232219,12471,-0.035193564576298075
23,Bosnia and Herzegovina,,2021-04-25,194733,8203,153408,54518,1250,20146,0.39245753696027,0.058422134978500656,0.9415778650214993,21396,0.047102682598277434
24,Bosnia and Herzegovina,,2021-05-15,202143,8981,168549,40532,778,15141,0.39275140629625976,0.04887241660908349,0.9511275833909165,15919,0.009549718369417204
25,Bosnia and Herzegovina,,2021-05-22,203150,9108,172005,25620,127,3456,0.13985167837626855,0.035445157689087355,0.9645548423109126,3583,0.013427258919996077
